18.207,17.732,16.836,0,0,0,0,0,0,0,0,0,0,0,0
0.38353,0.39046,0.36246,0,0,0,0,0,0,0,0,0,0,0,0
0.25595,0.25273,0.23527,0,0,0,0,0,0,0,0,0,0,0,0
0.18099,0.17803,0.16259,0,0,0,0,0,0,0,0,0,0,0,0
0.17925,0.17284,0.15712,0,0,0,0,0,0,0,0,0,0,0,0
0.18615,0.17417,0.16456,0,0,0,0,0,0,0,0,0,0,0,0
0.50325,0.47741,0.4551,0,0,0,0,0,0,0,0,0,0,0,0
0.18847,0.1683,0.17671,0,0,0,0,0,0,0,0,0,0,0,0
0.18219,0.16773,0.18153,0,0,0,0,0,0,0,0,0,0,0,0
0.18309,0.16493,0.1849,0,0,0,0,0,0,0,0,0,0,0,0
0.17737,0.16602,0.19302,0,0,0,0,0,0,0,0,0,0,0,0
0.18158,0.16807,0.18267,0,0,0,0,0,0,0,0,0,0,0,0
0.31257,0.30289,0.33236,0,0,0,0,0,0,0,0,0,0,0,0
0.18727,0.16794,0.17212,0,0,0,0,0,0,0,0,0,0,0,0
0.18423,0.17309,0.17804,0,0,0,0,0,0,0,0,0,0,0,0
0.19049,0.17545,0.18643,0,0,0,0,0,0,0,0,0,0,0,0
0.20832,0.16622,0.17987,0,0,0,0,0,0,0,0,0,0,0,0
0.20239,0.16931,0.17716,0,0,0,0,0,0,0,0,0,0,0,0
0.33388,0.28796,0.29221,0,0,0,0,0,0,0,0,0,0,0,0
0.16918,0.16045,0.172,0,0,0,0,0,0,0,0,0,0,0,0
0.17553,0.16622,0.16981,0,0,0,0,0,0,0,0,0,0,0,0
0.18014,0.17361,0.18502,0,0,0,0,0,0,0,0,0,0,0,0
0.18138,0.16869,0.18114,0,0,0,0,0,0,0,0,0,0,0,0
0.17901,0.16716,0.17511,0,0,0,0,0,0,0,0,0,0,0,0
0.29841,0.29081,0.28852,0,0,0,0,0,0,0,0,0,0,0,0
0.17994,0.16776,0.17329,0,0,0,0,0,0,0,0,0,0,0,0
0.19887,0.16917,0.17179,0,0,0,0,0,0,0,0,0,0,0,0
0.22687,0.17412,0.1712,0,0,0,0,0,0,0,0,0,0,0,0
0.18425,0.16368,0.15642,0,0,0,0,0,0,0,0,0,0,0,0
0.18343,0.16354,0.15968,0,0,0,0,0,0,0,0,0,0,0,0
0.32537,0.29494,0.26953,0,0,0,0,0,0,0,0,0,0,0,0
0.17822,0.17249,0.15914,0,0,0,0,0,0,0,0,0,0,0,0
0.16933,0.1829,0.15899,0,0,0,0,0,0,0,0,0,0,0,0
0.17405,0.17857,0.16072,0,0,0,0,0,0,0,0,0,0,0,0
0.1707,0.17019,0.16578,0,0,0,0,0,0,0,0,0,0,0,0
0.16407,0.17265,0.16955,0,0,0,0,0,0,0,0,0,0,0,0
0.28713,0.29519,0.27195,0,0,0,0,0,0,0,0,0,0,0,0
0.16491,0.16932,0.15788,0,0,0,0,0,0,0,0,0,0,0,0
0.16261,0.16308,0.15997,0,0,0,0,0,0,0,0,0,0,0,0
0.16381,0.16341,0.16053,0,0,0,0,0,0,0,0,0,0,0,0
0.1654,0.16567,0.16158,0,0,0,0,0,0,0,0,0,0,0,0
0.17154,0.15751,0.16441,0,0,0,0,0,0,0,0,0,0,0,0
0.30335,0.2938,0.2702,0,0,0,0,0,0,0,0,0,0,0,0
0.16979,0.16395,0.15644,0,0,0,0,0,0,0,0,0,0,0,0
0.17124,0.16757,0.1561,0,0,0,0,0,0,0,0,0,0,0,0
0.16846,0.19377,0.15612,0,0,0,0,0,0,0,0,0,0,0,0
0.16857,0.18867,0.15796,0,0,0,0,0,0,0,0,0,0,0,0
0.16629,0.17526,0.15619,0,0,0,0,0,0,0,0,0,0,0,0
0.32655,0.30408,0.26193,0,0,0,0,0,0,0,0,0,0,0,0
0.18218,0.15673,0.15509,0,0,0,0,0,0,0,0,0,0,0,0
0.27214,0.2211,0.21848,0,0,0,0,0,0,0,0,0,0,0,0
0.17574,0.16547,0.16047,0,0,0,0,0,0,0,0,0,0,0,0
0.16785,0.16109,0.16337,0,0,0,0,0,0,0,0,0,0,0,0
0.17315,0.16087,0.1682,0,0,0,0,0,0,0,0,0,0,0,0
0.33512,0.26973,0.27978,0,0,0,0,0,0,0,0,0,0,0,0
0.18614,0.18655,0.1661,0,0,0,0,0,0,0,0,0,0,0,0
0.1859,0.19166,0.16611,0,0,0,0,0,0,0,0,0,0,0,0
0.18065,0.17241,0.16145,0,0,0,0,0,0,0,0,0,0,0,0
0.16671,0.19113,0.19529,0,0,0,0,0,0,0,0,0,0,0,0
0.17457,0.19583,0.18284,0,0,0,0,0,0,0,0,0,0,0,0
0.28986,0.28679,0.36104,0,0,0,0,0,0,0,0,0,0,0,0
0.16612,0.15532,0.18966,0,0,0,0,0,0,0,0,0,0,0,0
0.16808,0.15532,0.16466,0,0,0,0,0,0,0,0,0,0,0,0
0.1685,0.15829,0.16498,0,0,0,0,0,0,0,0,0,0,0,0
0.17056,0.15798,0.16808,0,0,0,0,0,0,0,0,0,0,0,0
0.17191,0.15913,0.16547,0,0,0,0,0,0,0,0,0,0,0,0
0.28756,0.26967,0.28733,0,0,0,0,0,0,0,0,0,0,0,0
0.16409,0.15707,0.16218,0,0,0,0,0,0,0,0,0,0,0,0
0.16588,0.15652,0.1641,0,0,0,0,0,0,0,0,0,0,0,0
0.1657,0.15857,0.1634,0,0,0,0,0,0,0,0,0,0,0,0
0.16806,0.16478,0.16603,0,0,0,0,0,0,0,0,0,0,0,0
0.16411,0.16106,0.16668,0,0,0,0,0,0,0,0,0,0,0,0
0.28902,0.28024,0.30094,0,0,0,0,0,0,0,0,0,0,0,0
0.1664,0.17185,0.19609,0,0,0,0,0,0,0,0,0,0,0,0
0.18016,0.16903,0.19057,0,0,0,0,0,0,0,0,0,0,0,0
0.17401,0.17185,0.19278,0,0,0,0,0,0,0,0,0,0,0,0
