9.8e-05,0.000117,0.00012
0.20423,0.21719,0.21122
0.10491,0.10414,0.10674
0.10468,0.10483,0.10666
0.10413,0.10412,0.10527
0.10435,0.10464,0.10678
0.10476,0.10483,0.10562
0.10434,0.1045,0.10463
0.10371,0.10629,0.105
0.10629,0.10423,0.10564
0.10567,0.10389,0.10396
0.1046,0.10455,0.10625
0.10512,0.10497,0.10571
0.10419,0.10427,0.10582
0.10504,0.10516,0.10598
0.10447,0.1045,0.10647
0.10719,0.10377,0.10485
0.10603,0.10478,0.10568
0.10481,0.1052,0.10655
0.10461,0.10446,0.10613
0.10415,0.10392,0.10637
0.10419,0.10425,0.10563
0.10436,0.10444,0.10481
0.10437,0.10447,0.10453
0.10494,0.10506,0.10501
0.10435,0.10473,0.10644
0.10552,0.10466,0.10581
0.10551,0.10449,0.10644
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.000127,0.000125,0.000129
0.20466,0.20319,0.20689
0.10736,0.10636,0.10873
0.10677,0.1069,0.10876
0.10619,0.10623,0.10847
0.10599,0.10624,0.10857
0.10619,0.10634,0.1078
0.10642,0.10638,0.10897
0.10622,0.10613,0.10746
0.10548,0.10554,0.10556
0.10869,0.10743,0.10751
0.10659,0.10595,0.10891
0.10568,0.10556,0.10875
0.10634,0.10638,0.1079
0.10605,0.10702,0.10857
0.10625,0.10636,0.10862
0.10646,0.1063,0.10705
0.10617,0.10592,0.10873
0.10653,0.10643,0.10742
0.10689,0.10711,0.11008
0.10887,0.10699,0.10852
0.10909,0.10992,0.10904
0.1069,0.10744,0.10753
0.10657,0.10644,0.1065
0.10666,0.10669,0.10859
0.10699,0.10697,0.10827
0.10695,0.10728,0.10941
0.10705,0.10717,0.10793
0.10659,0.10653,0.10952
0.10733,0.10724,0.10902
0.10728,0.1071,0.10981
0.11053,0.10888,0.10749
0.11039,0.10698,0.10817
0.10647,0.10663,0.10722
0.10723,0.10714,0.10932
0.10675,0.10677,0.11013
0.1072,0.10735,0.10885
0.10703,0.10737,0.11083
0.10725,0.10744,0.10968
0.10748,0.1081,0.11132
0.11036,0.10719,0.10872
0.10961,0.11022,0.10879
0.10702,0.10761,0.10899
0.10732,0.10741,0.10766
0.10694,0.10709,0.10976
0.10711,0.10729,0.10817
0.11079,0.10752,0.10793
0.10691,0.10733,0.10901
0.10726,0.10735,0.10726
0.10784,0.10764,0.10949
0.11278,0.10888,0.10873
0.11249,0.10983,0.10855
0.11177,0.10885,0.10739
0.11239,0.10939,0.10841
0.10879,0.10835,0.10897
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.000126,0.000128,7e-05
0.20941,0.20858,0.2325
0.10386,0.10378,0.1047
0.10485,0.10394,0.10667
0.1068,0.10425,0.10447
0.10769,0.10444,0.10579
0.10711,0.1047,0.10601
0.10449,0.10446,0.1063
0.10421,0.10401,0.10453
0.10471,0.10548,0.10609
0.10821,0.10612,0.10591
0.1077,0.10449,0.10525
0.105,0.10376,0.1057
0.10616,0.10479,0.10593
0.10382,0.10452,0.10611
0.10381,0.11205,0.10512
0.10459,0.10484,0.10631
0.10465,0.10456,0.10466
0.10463,0.1053,0.10669
0.10418,0.10436,0.10429
0.11007,0.10644,0.10521
0.10549,0.10469,0.10667
0.10493,0.10517,0.10678
0.10454,0.10476,0.10527
0.10474,0.10475,0.10516
0.10538,0.10541,0.107
0.10518,0.10591,0.10693
0.10483,0.10565,0.10511
0.10458,0.105,0.10468
