0.00011,6.4e-05,0.000118
0.2009,0.20087,0.20116
0.10485,0.10517,0.10506
0.10462,0.10447,0.10447
0.10465,0.10517,0.10547
0.10463,0.10551,0.10489
0.10553,0.10574,0.10549
0.10543,0.10512,0.10541
0.10502,0.10577,0.10547
0.10441,0.10474,0.10467
0.10497,0.10524,0.10489
0.10476,0.10491,0.10503
0.10468,0.10473,0.10507
0.10458,0.10491,0.10531
0.10481,0.10547,0.10516
0.10457,0.10492,0.10489
0.10507,0.10546,0.10524
0.10404,0.10436,0.1043
0.10487,0.10534,0.10512
0.10445,0.10472,0.10476
0.10483,0.1048,0.10491
0.10515,0.10522,0.10525
0.10494,0.10539,0.10516
0.10537,0.10547,0.10543
0.10439,0.10451,0.1044
0.10448,0.10473,0.10469
0.10463,0.10504,0.10482
0.10447,0.10488,0.10471
0.10476,0.10475,0.10499
0.10501,0.10507,0.10508
0.10456,0.10504,0.1049
0.1046,0.10461,0.10497
0.10501,0.10593,0.10519
0.10383,0.10453,0.10407
0.10361,0.10402,0.10374
0.10389,0.1039,0.10388
0.10453,0.10421,0.10434
0.10479,0.10479,0.10497
0.10341,0.10358,0.1038
0.10447,0.10467,0.10473
0.10387,0.10407,0.10405
0.10418,0.10456,0.10522
0.10479,0.10497,0.10514
0.10448,0.1046,0.10452
0.10376,0.10393,0.10379
0.10492,0.10534,0.10512
0.10422,0.10471,0.10451
0.10472,0.10495,0.10497
0.10484,0.10498,0.1049
0.10389,0.10408,0.1041
0.10363,0.10401,0.10381
0.10364,0.10401,0.10386
0.10436,0.10478,0.10462
0.10502,0.1054,0.1053
0.10584,0.10617,0.10587
0.10654,0.107,0.10696
0.10629,0.10642,0.10666
0.10592,0.10615,0.10623
0.10505,0.10612,0.10541
0.10309,0.10387,0.10313
0.10357,0.1043,0.10388
0.10388,0.10465,0.10417
0.10433,0.10491,0.10418
0.10387,0.10439,0.10424
0.10499,0.10438,0.10452
0.10402,0.10428,0.10432
0.10431,0.10436,0.10454
0.1051,0.10525,0.10536
0.10464,0.10468,0.10447
0.10488,0.10511,0.10529
0.10477,0.10456,0.10522
0.10434,0.10463,0.10447
0.10511,0.10522,0.10525
0.10404,0.10418,0.10415
0.10487,0.10483,0.10499
0.1049,0.10488,0.10474
0.10481,0.10512,0.10476
0.10474,0.10517,0.10488
0.10426,0.10437,0.10451
0.10449,0.10477,0.10464
0.10439,0.10486,0.10479
0.10424,0.10439,0.10456
0.10438,0.10445,0.10443
0.10391,0.10383,0.10404
0.10414,0.10458,0.10462
0.1048,0.1048,0.10492
0.10433,0.10455,0.10468
0.10401,0.10423,0.10441
0.10483,0.10503,0.1052
0.10539,0.10531,0.10506
0.1046,0.105,0.10477
0.10468,0.1046,0.10489
0.10402,0.10419,0.1041
0.10537,0.10462,0.10493
0.1041,0.10426,0.10414
0.10443,0.1048,0.10471
0.10406,0.10506,0.10451
0.10402,0.10415,0.10418
0.10476,0.10529,0.10581
0.10396,0.1042,0.10412
0.10369,0.10361,0.10386
0.1044,0.10478,0.10473
0.10384,0.10425,0.10415
0.10443,0.10457,0.10463
0.10363,0.10371,0.10387
0.10316,0.10308,0.10319
0.1037,0.10381,0.10393
0.10365,0.10463,0.10379
0.10368,0.10378,0.1037
0.10363,0.10346,0.10354
0.10495,0.10487,0.1051
0.10446,0.10447,0.10439
0.10418,0.10449,0.10437
0.10338,0.10356,0.10328
0.10394,0.10398,0.104
0.10507,0.10489,0.10488
0.1038,0.10408,0.10397
0.10433,0.10462,0.10449
0.10447,0.10479,0.10448
0.10409,0.1047,0.10408
0.1037,0.1039,0.10395
0.10365,0.10368,0.10372
0.10518,0.10531,0.10477
0.10571,0.106,0.10585
0.10653,0.10667,0.10653
0.10525,0.10567,0.10547
0.10508,0.10581,0.1057
0.10626,0.10661,0.1069
0.10648,0.10652,0.1066
0.10637,0.10677,0.10662
0.10527,0.10581,0.10556
0.10629,0.10646,0.10658
0.10547,0.10587,0.1055
0.10625,0.10641,0.10667
0.10512,0.10551,0.10541
0.10591,0.10577,0.10584
0.10574,0.10588,0.10561
0.10599,0.10617,0.10608
0.10557,0.10562,0.10594
0.10579,0.10603,0.10577
0.10573,0.10605,0.10595
0.10592,0.10622,0.10593
0.10594,0.10603,0.10598
0.10601,0.10616,0.10615
0.10616,0.10646,0.10625
0.10573,0.10601,0.10588
0.10611,0.10619,0.10531
0.10562,0.10661,0.10582
0.10572,0.10597,0.10565
0.10653,0.10688,0.10642
0.10564,0.10514,0.10503
0.10623,0.10631,0.10628
0.10544,0.10549,0.10544
0.10626,0.10635,0.1063
0.10596,0.10603,0.10648
0.10548,0.1055,0.1063
0.10514,0.10541,0.10511
0.10406,0.10419,0.10426
0.10385,0.10407,0.10383
0.10342,0.10354,0.10346
0.10324,0.10347,0.10324
0.10426,0.10441,0.10433
0.104,0.10422,0.10412
0.10535,0.10527,0.10551
0.10637,0.10649,0.10641
0.10519,0.10564,0.10548
0.10562,0.10589,0.10591
0.1067,0.10648,0.1063
0.10538,0.10528,0.10551
0.10622,0.10658,0.10646
0.10582,0.1059,0.10567
0.10621,0.10618,0.10628
0.10615,0.10649,0.10661
0.10599,0.10614,0.10583
0.10546,0.10562,0.10546
0.1057,0.1068,0.10577
0.10573,0.10594,0.1059
0.10552,0.10599,0.10591
0.10636,0.10593,0.10589
0.10597,0.10598,0.10605
0.10545,0.10551,0.10569
0.10627,0.10618,0.10666
0.106,0.10597,0.1058
0.10616,0.10611,0.10646
0.10647,0.10642,0.10615
0.10512,0.10508,0.1053
0.10504,0.10541,0.10548
0.10592,0.10611,0.10605
0.10558,0.10564,0.10561
0.10582,0.10568,0.10611
0.10569,0.10596,0.10576
0.10574,0.1061,0.1053
0.10604,0.10613,0.10586
0.1059,0.10634,0.1062
0.10568,0.10585,0.10589
0.10625,0.10631,0.10646
0.10587,0.10629,0.10611
0.10588,0.10612,0.10596
0.10538,0.10578,0.10585
0.10613,0.10613,0.1062
0.10644,0.10655,0.10611
0.10702,0.10591,0.10582
0.10544,0.10598,0.10587
0.10602,0.1061,0.10616
0.1056,0.1055,0.10554
0.10645,0.10621,0.10644
0.10632,0.1059,0.10594
0.10578,0.10607,0.10593
0.1063,0.1061,0.10636
0.10581,0.10612,0.1056
0.10565,0.10534,0.10572
0.10591,0.10596,0.10593
0.10546,0.10556,0.10606
0.10533,0.10523,0.10564
0.10516,0.10505,0.1051
0.10584,0.10584,0.10608
0.10596,0.10622,0.10576
0.10652,0.1065,0.10737
0.1064,0.1058,0.10634
0.1061,0.10579,0.10601
0.105,0.10457,0.10467
0.10636,0.10638,0.10656
0.10601,0.10623,0.1059
0.10483,0.10502,0.10513
0.10504,0.10508,0.10547
0.10641,0.10657,0.10693
0.10502,0.10488,0.10544
0.10484,0.10505,0.10552
0.10572,0.10572,0.10578
0.10582,0.10615,0.1056
0.10583,0.10604,0.10595
0.10595,0.10624,0.10569
0.10612,0.10639,0.10616
0.1056,0.10567,0.10547
0.10548,0.1055,0.10598
0.10599,0.10608,0.10566
0.10583,0.10582,0.10579
0.10537,0.10527,0.10537
0.10573,0.10577,0.10583
0.10549,0.10595,0.10579
0.10562,0.10586,0.10634
0.10626,0.1061,0.10587
0.10581,0.10605,0.10578
0.10608,0.10618,0.10616
0.10577,0.10537,0.10596
0.10592,0.10593,0.10591
0.10583,0.10573,0.10605
0.10616,0.10604,0.10614
0.10492,0.10494,0.10494
0.10507,0.10527,0.10524
0.10564,0.10506,0.10493
0.10624,0.10583,0.10609
0.10571,0.10548,0.106
0.10556,0.10508,0.10565
0.10588,0.1057,0.10616
0.10542,0.10518,0.10519
0.10564,0.10528,0.10591
0.10513,0.10473,0.10515
0.10527,0.10497,0.10551
0.10613,0.10588,0.1061
0.10548,0.10575,0.10546
0.10544,0.10563,0.10543
0.10532,0.10509,0.10575
0.10557,0.10462,0.10496
0.10609,0.10575,0.10597
0.10533,0.10535,0.10551
0.10597,0.10595,0.10626
0.10592,0.10528,0.10615
0.10615,0.10591,0.10662
0.10554,0.10538,0.10537
0.10621,0.10549,0.10597
0.10559,0.10523,0.1055
0.10474,0.10448,0.1047
0.10605,0.10527,0.10564
0.10579,0.10534,0.10559
0.10585,0.10575,0.10582
0.10529,0.10493,0.10544
0.1057,0.10558,0.10598
0.10532,0.10504,0.10531
0.10586,0.10558,0.10576
0.10528,0.10504,0.10537
0.10455,0.10442,0.10483
0.10564,0.10534,0.10565
0.10558,0.10513,0.10568
0.10573,0.10552,0.10558
0.10547,0.10547,0.10533
0.10612,0.10647,0.10592
0.10557,0.10591,0.10534
0.10588,0.10654,0.10574
0.10539,0.10516,0.10533
0.10468,0.10475,0.10476
0.1064,0.10535,0.10554
0.10546,0.1056,0.10572
0.10546,0.1052,0.10586
0.10532,0.10511,0.10544
0.10622,0.10557,0.10622
0.10545,0.10502,0.10591
0.10564,0.10529,0.10577
0.10543,0.10514,0.10525
0.10457,0.10424,0.10445
0.10572,0.10536,0.10558
0.10436,0.104,0.1044
