73.873,235.75,229.71
1.0591,1.2406,1.1642
5.3709,22.222,15.631
0.89287,1.0524,1.0235
5.5745,24.292,21.474
0.92152,1.033,1.0475
5.5297,20.305,26.439
0.95652,1.0643,1.1344
6.1443,24.332,13.316
0.78852,1.1258,0.99616
5.4716,24.862,11.203
0.98323,1.1378,1.1388
5.8067,22.147,14.023
0.87335,1.0265,0.97576
5.5145,21.596,15.09
0.91501,1.1524,1.0018
4.9431,25.585,12.809
0.86715,1.1945,0.91814
3.9231,22.643,12.858
0.89441,1.1489,1.0435
4.0091,22.809,13.551
0.90665,1.0797,1.0001
3.52,21.242,15.479
0.80835,1.1915,1.041
3.615,20.562,13.258
0.91321,1.0308,1.0377
4.871,21.243,14.532
0.93662,1.1281,0.98914
5.7267,20.43,15.885
0.84434,1.1644,0.90861
5.9118,23.796,12.769
0.88193,1.0579,0.91531
6.0681,21.771,14.423
0.83299,1.0538,0.9679
5.5003,22.805,14.684
0.93149,1.19,1.0237
5.1583,21.26,13.892
0.96108,1.117,0.99166
5.3548,22.309,14.091
1.0222,1.039,1.0964
5.5225,22.341,13.479
0.87123,1.1492,0.98959
5.8774,21.733,14.006
0.84749,0.99997,0.99106
4.6386,19.656,13.057
0.9217,1.1,1.0161
4.1061,25.474,12.087
0.88243,1.1683,0.95256
4.0546,21.002,14.146
0.86611,0.93188,0.97656
4.1553,20.687,14.041
0.81029,1.0607,0.95291
4.5973,21.59,13.797
0.94925,0.94568,0.91167
5.8045,10.336,13.156
0.94132,1.0122,1.0252
6.2689,14.029,14.117
0.90929,1.1905,0.9353
6.3285,22.584,13.399
0.7976,1.1248,1.0684
5.3758,21.672,12.293
