0.000164,9.3e-05,0.000174,0,0,0
0.045283,0.044194,0.0459,0,0,0
0.024097,0.024153,0.024074,0,0,0
0.023439,0.023419,0.023469,0,0,0
0.023594,0.023575,0.023631,0,0,0
0.02349,0.023608,0.023699,0,0,0
0.023242,0.023304,0.023445,0,0,0
0.023528,0.023553,0.023718,0,0,0
0.023835,0.023737,0.02398,0,0,0
0.023413,0.023483,0.024404,0,0,0
0.023579,0.023385,0.02356,0,0,0
0.0237,0.023553,0.023539,0,0,0
0.02344,0.023349,0.023484,0,0,0
0.023501,0.023399,0.023452,0,0,0
0.02354,0.023496,0.023709,0,0,0
0.023819,0.023756,0.023646,0,0,0
0.023724,0.023768,0.023789,0,0,0
0.023483,0.023489,0.023477,0,0,0
0.023868,0.023805,0.023758,0,0,0
0.023589,0.023597,0.023543,0,0,0
0.023921,0.024508,0.023982,0,0,0
0.023656,0.023831,0.023688,0,0,0
0.023306,0.024113,0.02328,0,0,0
0.023478,0.023792,0.023623,0,0,0
0.023606,0.023844,0.023828,0,0,0
0.023695,0.023865,0.02354,0,0,0
0.023821,0.024106,0.023933,0,0,0
0.023433,0.024466,0.02364,0,0,0
0.02358,0.023887,0.023669,0,0,0
0.02351,0.024165,0.023697,0,0,0
0.023865,0.023707,0.023674,0,0,0
0.023913,0.024856,0.02499,0,0,0
0.023282,0.023301,0.02347,0,0,0
0.023503,0.023565,0.023657,0,0,0
0.023888,0.023806,0.023778,0,0,0
0.023727,0.024127,0.023767,0,0,0
0.023876,0.023906,0.023886,0,0,0
0.024147,0.024021,0.024103,0,0,0
0.023654,0.024598,0.023656,0,0,0
0.024251,0.024336,0.024268,0,0,0
0.023921,0.023928,0.02377,0,0,0
0.024377,0.024303,0.024454,0,0,0
0.023619,0.023463,0.023473,0,0,0
0.023705,0.023602,0.023704,0,0,0
0.023268,0.023325,0.023251,0,0,0
0.023781,0.023758,0.023812,0,0,0
0.023563,0.023546,0.023424,0,0,0
0.023785,0.023638,0.023762,0,0,0
0.024163,0.024193,0.024101,0,0,0
0.023742,0.023526,0.023632,0,0,0
0.023799,0.023754,0.023724,0,0,0
0.023844,0.023828,0.023906,0,0,0
0.023739,0.023821,0.023977,0,0,0
0.024035,0.02404,0.0241,0,0,0
0.024399,0.024382,0.024235,0,0,0
0.023943,0.023792,0.023802,0,0,0
0.023751,0.023835,0.023775,0,0,0
0.024128,0.024135,0.024166,0,0,0
0.024071,0.024094,0.024052,0,0,0
0.023716,0.023671,0.023707,0,0,0
