0.000175,8.1e-05,0.000168,0,0,0
0.047335,0.044445,0.047033,0,0,0
0.02372,0.02374,0.023559,0,0,0
0.023295,0.023734,0.023429,0,0,0
0.023962,0.023849,0.023928,0,0,0
0.023286,0.02337,0.023443,0,0,0
0.023602,0.023591,0.023618,0,0,0
0.023588,0.023816,0.023718,0,0,0
0.024034,0.02406,0.023909,0,0,0
0.023079,0.023453,0.02319,0,0,0
0.023451,0.023398,0.023465,0,0,0
0.023676,0.023252,0.023386,0,0,0
0.023797,0.023686,0.023672,0,0,0
0.023378,0.0234,0.024068,0,0,0
0.023408,0.023244,0.023201,0,0,0
0.023575,0.02346,0.023627,0,0,0
0.023545,0.023474,0.023511,0,0,0
0.023165,0.023137,0.023371,0,0,0
0.022735,0.022964,0.023667,0,0,0
0.023361,0.023358,0.02344,0,0,0
0.024339,0.023282,0.023357,0,0,0
0.023992,0.022987,0.02317,0,0,0
0.025873,0.023947,0.023991,0,0,0
0.023565,0.023201,0.023145,0,0,0
0.02337,0.022899,0.023052,0,0,0
0.023484,0.022766,0.022688,0,0,0
0.023108,0.022577,0.02255,0,0,0
0.023688,0.023076,0.022987,0,0,0
0.022675,0.02264,0.022836,0,0,0
0.022911,0.023008,0.023136,0,0,0
0.022887,0.02287,0.022969,0,0,0
0.024376,0.023763,0.023685,0,0,0
0.023085,0.023121,0.02303,0,0,0
0.024105,0.024177,0.023201,0,0,0
0.025409,0.024519,0.024813,0,0,0
0.025004,0.02471,0.024542,0,0,0
0.024453,0.02403,0.024053,0,0,0
0.023538,0.023512,0.023497,0,0,0
0.023438,0.023407,0.023382,0,0,0
0.023509,0.02347,0.023443,0,0,0
0.023457,0.023418,0.023748,0,0,0
0.023721,0.023733,0.024302,0,0,0
0.023609,0.023582,0.024265,0,0,0
0.024266,0.024193,0.024357,0,0,0
0.024259,0.023977,0.024023,0,0,0
0.025549,0.025005,0.025278,0,0,0
0.025878,0.024614,0.024672,0,0,0
0.025015,0.024156,0.024201,0,0,0
0.024384,0.023893,0.024185,0,0,0
0.024276,0.024212,0.024099,0,0,0
0.024189,0.024187,0.024152,0,0,0
0.024383,0.023869,0.024038,0,0,0
0.024626,0.023871,0.023917,0,0,0
0.024405,0.023898,0.023999,0,0,0
0.025214,0.024191,0.024154,0,0,0
0.024563,0.024257,0.024507,0,0,0
0.024977,0.024026,0.024152,0,0,0
0.02405,0.024001,0.024177,0,0,0
0.024124,0.02408,0.02431,0,0,0
0.024427,0.023873,0.024061,0,0,0
0.024162,0.023747,0.023714,0,0,0
0.024988,0.024302,0.024374,0,0,0
0.025732,0.024047,0.02406,0,0,0
